Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
CLEAN_5328c3b1,CLEAN_5328c3b1,Ambazonia fighters,Armed Group,102 market vendors,,Cameroon,Maroua,"grid reference 0.3N, 32.6E",earlier this week,Violence,mass killing,,roadside bombs,,,High,"Survivors described a mass killing by Ambazonia fighters in Mezam Division, Maroua, North-West Region, Cameroon on earlier this week evening, where armed fighters using roadside bombs executed checkpoints near a bus station, killing 163 people including market vendors, and wounding 40 others. The brief but deadly skirmish of terrorist attack to spread terror led to displacing over 40629 residents from villages near the border highlands at grid reference 0.3N, 32.6E. BIR forces found razing dozens of houses. Oxfam says this continues ongoing violence after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Ambazonia fighters,102 market vendors,checkpoints,Oxfam,BIR forces,mass killing,executed,roadside bombs,terrorist attack,earlier this week,evening,brief but deadly skirmish,ongoing violence,Cameroon,North-West Region,Maroua,Mezam Division,bus station,the border highlands,"grid reference 0.3N, 32.6E",killing 163 people,wounding 40 others,displacing over 40629 residents,razing dozens of houses,to spread terror,after the arrest of a commander
CLEAN_24f38acf,CLEAN_24f38acf,Al Shabaab militants,Armed Group,109 aid workers,,Somalia,Jowhar,"coordinates 8.9N, 38.7E",last month,Violence,attack,,heavy artillery,,,High,"ICRC has reported a major attack in Hiiraan Region, Somalia, where Al Shabaab militants armed with heavy artillery raided markets near IDP camp in Jowhar, Balad District on last month evening. The two-hour siege of communal violence resulted in killing 92 people, wounding 104 others, and displacing over 2329 residents from areas near Shabelle River at coordinates 8.9N, 38.7E. Somali National Army was unable to prevent destroying the local school. Local sources say the attack was to destabilize the region after months of rising tensions. This adds to repeated attacks affecting aid workers in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Al Shabaab militants,109 aid workers,markets,ICRC,Somali National Army,attack,raided,heavy artillery,communal violence,last month,evening,two-hour siege,repeated attacks,Somalia,Hiiraan Region,Jowhar,Balad District,IDP camp,Shabelle River,"coordinates 8.9N, 38.7E",killing 92 people,wounding 104 others,displacing over 2329 residents,destroying the local school,to destabilize the region,after months of rising tensions
CLEAN_c0e98e9b,CLEAN_c0e98e9b,Mai-Mai militia,Armed Group,94 church members,,DRC,Rutshuru,"coordinates 12.4N, 8.5E",August 14,Violence,assault,,machetes and guns,,,High,"the Red Cross has reported a major assault in Ituri Province, DRC, where Mai-Mai militia armed with machetes and guns ambushed military bases near courthouse in Rutshuru, Djugu territory on August 14 around midnight. The daylong clashes of retaliatory violence resulted in killing 174 people, wounding 126 others, and displacing over 11979 residents from areas near the Virunga Mountains at coordinates 12.4N, 8.5E. FARDC troops was unable to prevent destroying over 50 homes. Local sources say the attack was to extort money from residents following provocations by rival groups. This adds to repeated attacks affecting church members in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Mai-Mai militia,94 church members,military bases,the Red Cross,FARDC troops,assault,ambushed,machetes and guns,retaliatory violence,August 14,around midnight,daylong clashes,repeated attacks,DRC,Ituri Province,Rutshuru,Djugu territory,courthouse,the Virunga Mountains,"coordinates 12.4N, 8.5E",killing 174 people,wounding 126 others,displacing over 11979 residents,destroying over 50 homes,to extort money from residents,following provocations by rival groups
CLEAN_bade7f2f,CLEAN_bade7f2f,Al Shabaab fighters,Armed Group,99 aid workers,,Somalia,Kismayo,"grid reference 0.3N, 32.6E",Tuesday,Violence,assassination,,grenades,,,High,"In a devastating assassination, Al Shabaab fighters armed with grenades attacked mining sites in Kismayo, Afgooye District, Lower Shabelle on Tuesday during the evening, killing 154 people, wounding 110 others, and displacing over 5122 residents. The terrorist attack lasted for prolonged engagement as fighters burned down 99 aid workers, over grazing rights. SNA forces confirmed the incident near the coastline, Somalia, at grid reference 0.3N, 32.6E. Action Against Hunger staff at a nearby secondary school reported destroying the local school. This is part of weekly incursions after a land boundary dispute.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Al Shabaab fighters,99 aid workers,mining sites,Action Against Hunger,SNA forces,assassination,burned down,grenades,terrorist attack,Tuesday,evening,prolonged engagement,weekly incursions,Somalia,Lower Shabelle,Kismayo,Afgooye District,secondary school,the coastline,"grid reference 0.3N, 32.6E",killing 154 people,wounding 110 others,displacing over 5122 residents,destroying the local school,over grazing rights,after a land boundary dispute
CLEAN_8219d5bc,CLEAN_8219d5bc,Boko Haram fighters,Armed Group,81 travelers,,Niger,Diffa,"grid reference 0.3N, 32.6E",last Monday,Violence,execution,,small arms,,,High,"Following the collapse of peace talks, Boko Haram fighters armed with small arms launched an execution on highways near warehouse in Torodi Department, Diffa, Tillaberi Region, Niger on last Monday afternoon. The hours-long battle resulted in killing 46 people and wounding 81 others, while also displacing over 43920 residents. Witnesses reported that fighters abducted travelers in revenge for killings last week. Nigerien military arrived later but found destroying the local school. The attack near the desert zone at grid reference 0.3N, 32.6E marks part of sporadic clashes in the area. CARE International has condemned the insurgent attack.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Boko Haram fighters,81 travelers,highways,CARE International,Nigerien military,execution,abducted,small arms,insurgent attack,last Monday,afternoon,hours-long battle,sporadic clashes,Niger,Tillaberi Region,Diffa,Torodi Department,warehouse,the desert zone,"grid reference 0.3N, 32.6E",killing 46 people,wounding 81 others,displacing over 43920 residents,destroying the local school,in revenge for killings last week,following the collapse of peace talks
CLEAN_de8d4478,CLEAN_de8d4478,Sudanese rebel forces,Armed Group,35 mosque worshippers,,Sudan,Omdurman,"GPS location 6.5N, 3.4E",two weeks ago,Violence,abduction,,machine guns,,,High,"Following provocations by rival groups, Sudanese rebel forces launched an abduction on checkpoints and a IDP camp in Omdurman, Kutum locality of North Darfur, Sudan, on two weeks ago in the before dawn. Armed with machine guns, militants executed 35 mosque worshippers for control of territory, killing 122 people and wounding 93 others. The week-long offensive near the border area at GPS location 6.5N, 3.4E led to displacing over 3265 residents. Sudanese Armed Forces reported setting ablaze storage facilities from the sectarian violence. Action Against Hunger confirmed this as part of ongoing violence in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Sudanese rebel forces,35 mosque worshippers,checkpoints,Action Against Hunger,Sudanese Armed Forces,abduction,executed,machine guns,sectarian violence,two weeks ago,before dawn,week-long offensive,ongoing violence,Sudan,North Darfur,Omdurman,Kutum locality,IDP camp,the border area,"GPS location 6.5N, 3.4E",killing 122 people,wounding 93 others,displacing over 3265 residents,setting ablaze storage facilities,for control of territory,following provocations by rival groups
CLEAN_a654180f,CLEAN_a654180f,FDLR rebels,Armed Group,53 herders,,DRC,Bukavu,"position 9.1N, 7.5E",last Tuesday,Violence,ambush,,mortars,,,High,"In a devastating ambush, FDLR rebels armed with mortars attacked farming communities in Bukavu, Rutshuru territory, South Kivu on last Tuesday during the before dawn, killing 65 people, wounding 102 others, and displacing over 44541 residents. The bandit attack lasted for three-hour hours as fighters executed 53 herders, to spread terror. Congolese military confirmed the incident near Lake Kivu shores, DRC, at position 9.1N, 7.5E. Doctors Without Borders staff at a nearby hospital reported burning several shops. This is part of persistent attacks after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,FDLR rebels,53 herders,farming communities,Doctors Without Borders,Congolese military,ambush,executed,mortars,bandit attack,last Tuesday,before dawn,three-hour assault,persistent attacks,DRC,South Kivu,Bukavu,Rutshuru territory,hospital,Lake Kivu shores,"position 9.1N, 7.5E",killing 65 people,wounding 102 others,displacing over 44541 residents,burning several shops,to spread terror,after disputed election results
CLEAN_83e9f0c8,CLEAN_83e9f0c8,Amhara militia,Armed Group,24 aid workers,,Ethiopia,Axum,"grid reference 0.3N, 32.6E",August 14,Violence,attack,,RPG launchers,,,High,"After disputed election results, Amhara militia launched an attack on military bases and a government building in Axum, Adwa District of Afar Region, Ethiopia, on August 14 in the evening. Armed with RPG launchers, militants besieged 24 aid workers in revenge for killings last week, killing 65 people and wounding 102 others. The week-long offensive near the lowlands at grid reference 0.3N, 32.6E led to displacing over 12086 residents. Ethiopian military reported demolishing public buildings from the revenge attack. International Rescue Committee confirmed this as part of escalating raids in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Amhara militia,24 aid workers,military bases,International Rescue Committee,Ethiopian military,attack,besieged,RPG launchers,revenge attack,August 14,evening,week-long offensive,escalating raids,Ethiopia,Afar Region,Axum,Adwa District,government building,the lowlands,"grid reference 0.3N, 32.6E",killing 65 people,wounding 102 others,displacing over 12086 residents,demolishing public buildings,in revenge for killings last week,after disputed election results
CLEAN_28b9f505,CLEAN_28b9f505,armed militias,Armed Group,79 women and children,,Libya,Derna,"coordinates 4.8S, 29.2E",earlier this week,Violence,attack,,mortars,,,High,"After months of rising tensions, armed militias launched an attack on farming communities and a secondary school in Derna, Derna area of Fezzan, Libya, on earlier this week in the evening. Armed with mortars, militants bombed 79 women and children for control of resources, killing 38 people and wounding 141 others. The brief but deadly skirmish near the area at coordinates 4.8S, 29.2E led to displacing over 13845 residents. Libyan military reported razing dozens of houses from the revenge attack. CARE International confirmed this as part of weekly incursions in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,armed militias,79 women and children,farming communities,CARE International,Libyan military,attack,bombed,mortars,revenge attack,earlier this week,evening,brief but deadly skirmish,weekly incursions,Libya,Fezzan,Derna,Derna area,secondary school,the area,"coordinates 4.8S, 29.2E",killing 38 people,wounding 141 others,displacing over 13845 residents,razing dozens of houses,for control of resources,after months of rising tensions
CLEAN_d8db3ec0,CLEAN_d8db3ec0,armed groups,Armed Group,104 herders,,Niger,Diffa,"coordinates 12.4N, 8.5E",Wednesday night,Violence,suicide bombing,,rocket-propelled grenades,,,High,"In a devastating suicide bombing, armed groups armed with rocket-propelled grenades attacked markets in Diffa, Torodi Department, Tahoua Region on Wednesday night during the overnight, killing 26 people, wounding 66 others, and displacing over 24835 residents. The ethnic violence lasted for three-hour hours as fighters raided 104 herders, in revenge for killings last week. Nigerien forces confirmed the incident near the Lake Chad region, Niger, at coordinates 12.4N, 8.5E. Oxfam staff at a nearby market reported burning several shops. This is part of repeated attacks since provocations by rival groups.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,armed groups,104 herders,markets,Oxfam,Nigerien forces,suicide bombing,raided,rocket-propelled grenades,ethnic violence,Wednesday night,overnight,three-hour assault,repeated attacks,Niger,Tahoua Region,Diffa,Torodi Department,market,the Lake Chad region,"coordinates 12.4N, 8.5E",killing 26 people,wounding 66 others,displacing over 24835 residents,burning several shops,in revenge for killings last week,following provocations by rival groups
