Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V2_08567,SYNTH_V2_08567,Boko Haram and Ansaru,Armed Group,120 villagers and traders,,DRC,Beledweyne,"coordinates 4.2N, 18.6E",14 April 2024,Violence,clashes,,mortars and artillery,,,High,"On 14 April 2024, Boko Haram and Ansaru conducted clashes on government buildings in Borno State, DRC, near Beledweyne, using mortars and artillery, resulting in 116 people killed and 179 wounded. The militant violence destroyed 120 villagers and traders, for control of territory. Sudanese Armed Forces responded but found razing dozens of houses. African Union reported the daylong engagement caused displacing over 15,000 residents from the dense forest at coordinates 4.2N, 18.6E. The incident occurred early morning, after months of tensions. This is part of weekly incursions affecting the hospital in Beledweyne district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and Ansaru,120 villagers and traders,government buildings,African Union,Sudanese Armed Forces,clashes,destroyed,mortars and artillery,militant violence,14 April 2024,early morning,daylong engagement,weekly incursions,DRC,Borno State,Beledweyne,Beledweyne district,hospital,dense forest,"coordinates 4.2N, 18.6E",116 people killed,179 wounded,"displacing over 15,000 residents",razing dozens of houses,for control of territory,after months of tensions
SYNTH_V2_08568,SYNTH_V2_08568,Al Shabaab and Al Qaeda,Armed Group,67 residents,,Mali,Afgooye,"coordinates 11.3N, 42.1E","November 24, 2023",Violence,abduction,,machine guns,,,High,"Doctors Without Borders has reported a devastating abduction in Mali where Al Shabaab and Al Qaeda attacked several communities in Afgooye, Afgooye district, North Kivu on November 24, 2023. The after sunset assault using machine guns resulted in 64 people killed, 91 wounded, and forcing 10,000 people to flee. The ethnic violence targeted 67 residents in retaliation for previous attacks. Ethiopian military found torching hundreds of structures near market in the Sahel belt at coordinates 11.3N, 42.1E. This prolonged fighting is part of repeated attacks following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and Al Qaeda,67 residents,several communities,Doctors Without Borders,Ethiopian military,abduction,attacked,machine guns,ethnic violence,"November 24, 2023",after sunset,prolonged fighting,repeated attacks,Mali,North Kivu,Afgooye,Afgooye district,market,Sahel belt,"coordinates 11.3N, 42.1E",64 people killed,91 wounded,"forcing 10,000 people to flee",torching hundreds of structures,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V2_08569,SYNTH_V2_08569,Mai-Mai militia,Armed Group,12 farmers,,Niger,Beni-Butembo,"GPS location 6.8S, 39.2E",2 January 2022,Violence,clashes,,improvised explosive devices,,,High,"Witnesses in Beni-Butembo, Mopti Region, Niger described how Mai-Mai militia launched a clashes on 2 January 2022 in the afternoon, looted churches near IDP camp. Armed with improvised explosive devices, the attackers targeted 12 farmers over grazing rights, resulting in 92 people killed and 64 wounded. The prolonged fighting of sectarian violence led to forcing 10,000 people to flee from Beni-Butembo district. Kenyan Defense Forces found torching hundreds of structures in the highland region at GPS location 6.8S, 39.2E. Red Cross says this is part of escalating raids following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Mai-Mai militia,12 farmers,churches,Red Cross,Kenyan Defense Forces,clashes,looted,improvised explosive devices,sectarian violence,2 January 2022,in the afternoon,prolonged fighting,escalating raids,Niger,Mopti Region,Beni-Butembo,Beni-Butembo district,IDP camp,highland region,"GPS location 6.8S, 39.2E",92 people killed,64 wounded,"forcing 10,000 people to flee",torching hundreds of structures,over grazing rights,following the breakdown of a ceasefire
SYNTH_V2_08570,SYNTH_V2_08570,Al Shabaab militants,Armed Group,18 villagers,,Mali,Wau,"coordinates 9.5N, 7.8E","January 2nd, 2023",Violence,execution,,rocket-propelled grenades,,,High,"Following the collapse of peace talks, Al Shabaab militants launched a execution on churches near military base in Wau, North Darfur, Mali on January 2nd, 2023 before sunrise. Armed with rocket-propelled grenades, fighters besieged 18 villagers, leaving 74 people killed and 131 wounded. The daylong engagement of communal violence was in retaliation for previous attacks. Ethiopian military confirmed razing dozens of houses in the highland region at coordinates 9.5N, 7.8E. Oxfam says forcing 10,000 people to flee as persistent attacks continue in Wau district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab militants,18 villagers,churches,Oxfam,Ethiopian military,execution,besieged,rocket-propelled grenades,communal violence,"January 2nd, 2023",before sunrise,daylong engagement,persistent attacks,Mali,North Darfur,Wau,Wau district,military base,highland region,"coordinates 9.5N, 7.8E",74 people killed,131 wounded,"forcing 10,000 people to flee",razing dozens of houses,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V2_08571,SYNTH_V2_08571,LRA fighters,Armed Group,34 militia members,,DRC,Bamako,"coordinates 4.2N, 18.6E","July 1st, 2024",Violence,raid,,improvised explosive devices,,,High,"Oxfam has reported a devastating raid in DRC where LRA fighters looted market areas in Bamako, Bamako district, Adamawa State on July 1st, 2024. The overnight assault using improvised explosive devices resulted in 111 people killed, 167 wounded, and causing mass displacement. The communal violence targeted 34 militia members due to ethnic tensions. Ethiopian military found burning the village market near IDP camp in the border region at coordinates 4.2N, 18.6E. This prolonged fighting is part of daily raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,LRA fighters,34 militia members,market areas,Oxfam,Ethiopian military,raid,looted,improvised explosive devices,communal violence,"July 1st, 2024",overnight,prolonged fighting,daily raids,DRC,Adamawa State,Bamako,Bamako district,IDP camp,border region,"coordinates 4.2N, 18.6E",111 people killed,167 wounded,causing mass displacement,burning the village market,due to ethnic tensions,following the collapse of peace talks
SYNTH_V2_08572,SYNTH_V2_08572,Al Shabaab and ISIS,Armed Group,90 refugees and aid workers,,Kenya,Omdurman,"coordinates 11.3N, 42.1E","September 12th, 2022",Violence,kidnapping,,AK-47 rifles,,,High,"Following the collapse of peace talks, Al Shabaab and ISIS launched a kidnapping on police stations near primary school in Omdurman, North Kivu, Kenya on September 12th, 2022 at dawn. Armed with AK-47 rifles, fighters overran 90 refugees and aid workers, leaving 144 people killed and 56 wounded. The brief skirmish of terrorist attack was in retaliation for previous attacks. Ethiopian military confirmed torching hundreds of structures in the dense forest at coordinates 11.3N, 42.1E. UNICEF says forcing 10,000 people to flee as ongoing violence continue in Omdurman district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and ISIS,90 refugees and aid workers,police stations,UNICEF,Ethiopian military,kidnapping,overran,AK-47 rifles,terrorist attack,"September 12th, 2022",at dawn,brief skirmish,ongoing violence,Kenya,North Kivu,Omdurman,Omdurman district,primary school,dense forest,"coordinates 11.3N, 42.1E",144 people killed,56 wounded,"forcing 10,000 people to flee",torching hundreds of structures,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V2_08573,SYNTH_V2_08573,RSF and Janjaweed,Armed Group,43 traders,,DRC,Kismayo,"coordinates 9.5N, 7.8E",between 15th and 17th of July,Violence,assault,,machetes and knives,,,High,"After months of tensions, RSF and Janjaweed launched a assault on mosques near military base in Kismayo, Ituri Province, DRC on between 15th and 17th of July in the evening. Armed with machetes and knives, fighters executed 43 traders, leaving 117 people killed and 33 wounded. The hours-long battle of insurgent attack was over land disputes. Ugandan military confirmed destroying over 200 homes in the border region at coordinates 9.5N, 7.8E. ICRC says forcing 10,000 people to flee as persistent attacks continue in Kismayo district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,RSF and Janjaweed,43 traders,mosques,ICRC,Ugandan military,assault,executed,machetes and knives,insurgent attack,between 15th and 17th of July,in the evening,hours-long battle,persistent attacks,DRC,Ituri Province,Kismayo,Kismayo district,military base,border region,"coordinates 9.5N, 7.8E",117 people killed,33 wounded,"forcing 10,000 people to flee",destroying over 200 homes,over land disputes,after months of tensions
SYNTH_V2_08574,SYNTH_V2_08574,Mai-Mai militia,Armed Group,25 civilians,,Somalia,Beni-Butembo,"coordinates 4.2N, 18.6E","February 16, 2020",Violence,attack,,machine guns,,,High,"Between February 16, 2020, Mai-Mai militia carried out repeated attacks in West Darfur, Somalia, killed three villages near Beni-Butembo and mosque. The armed violence using machine guns claimed 25 civilians, with 55 people killed and 141 wounded. Congolese military reported the prolonged fighting caused burning the village market and displacing thousands of families from the river banks in Beni-Butembo district at coordinates 4.2N, 18.6E. The attacks occurred in the afternoon over grazing rights. UNHCR condemned the incident following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Mai-Mai militia,25 civilians,three villages,UNHCR,Congolese military,attack,killed,machine guns,armed violence,"February 16, 2020",in the afternoon,prolonged fighting,repeated attacks,Somalia,West Darfur,Beni-Butembo,Beni-Butembo district,mosque,river banks,"coordinates 4.2N, 18.6E",55 people killed,141 wounded,displacing thousands of families,burning the village market,over grazing rights,following a military offensive
SYNTH_V2_08575,SYNTH_V2_08575,Al Shabaab and Al Qaeda,Armed Group,85 civilians including women and children,,Chad,Goma,"coordinates 9.5N, 7.8E",7th August 2024,Violence,attack,,AK-47 rifles,,,High,"Between 7th August 2024, Al Shabaab and Al Qaeda carried out ongoing violence in South Darfur, Chad, looted military positions near Goma and health center. The militant violence using AK-47 rifles claimed 85 civilians including women and children, with 88 people killed and 194 wounded. Malian Armed Forces reported the prolonged fighting caused torching hundreds of structures and forcing 10,000 people to flee from the desert area in Goma district at coordinates 9.5N, 7.8E. The attacks occurred around midnight over grazing rights. African Union condemned the incident following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and Al Qaeda,85 civilians including women and children,military positions,African Union,Malian Armed Forces,attack,looted,AK-47 rifles,militant violence,7th August 2024,around midnight,prolonged fighting,ongoing violence,Chad,South Darfur,Goma,Goma district,health center,desert area,"coordinates 9.5N, 7.8E",88 people killed,194 wounded,"forcing 10,000 people to flee",torching hundreds of structures,over grazing rights,following a military offensive
SYNTH_V2_08576,SYNTH_V2_08576,Boko Haram and Ansaru,Armed Group,47 soldiers,,Kenya,El Fasher-Nyala,"coordinates 4.2N, 18.6E",from March 22 to March 23,Violence,incursion,,assault rifles,,,High,"Following the collapse of peace talks, Boko Haram and Ansaru launched a incursion on schools near primary school in El Fasher-Nyala, Mopti Region, Kenya on from March 22 to March 23 after sunset. Armed with assault rifles, fighters shelled 47 soldiers, leaving 10 people killed and 23 wounded. The three-hour assault of militant violence was in retaliation for previous attacks. Sudanese Armed Forces confirmed burning the village market in the border region at coordinates 4.2N, 18.6E. World Food Programme says displacing thousands of families as ongoing violence continue in El Fasher-Nyala district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and Ansaru,47 soldiers,schools,World Food Programme,Sudanese Armed Forces,incursion,shelled,assault rifles,militant violence,from March 22 to March 23,after sunset,three-hour assault,ongoing violence,Kenya,Mopti Region,El Fasher-Nyala,El Fasher-Nyala district,primary school,border region,"coordinates 4.2N, 18.6E",10 people killed,23 wounded,displacing thousands of families,burning the village market,in retaliation for previous attacks,following the collapse of peace talks
SYNTH_V2_08577,SYNTH_V2_08577,Seleka and Anti-Balaka,Armed Group,90 refugees and aid workers,,Ethiopia,Kassala,"GPS location 6.8S, 39.2E",18 January 2020,Violence,clashes,,machine guns,,,High,"After months of tensions, Seleka and Anti-Balaka launched a clashes on three villages near hospital in Kassala, Plateau State, Ethiopia on 18 January 2020 around midnight. Armed with machine guns, fighters looted 90 refugees and aid workers, leaving 66 people killed and 38 wounded. The two-hour siege of insurgent attack was in retaliation for previous attacks. Kenyan Defense Forces confirmed destroying over 200 homes in the border region at GPS location 6.8S, 39.2E. World Food Programme says displacing over 15,000 residents as repeated attacks continue in Kassala district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Seleka and Anti-Balaka,90 refugees and aid workers,three villages,World Food Programme,Kenyan Defense Forces,clashes,looted,machine guns,insurgent attack,18 January 2020,around midnight,two-hour siege,repeated attacks,Ethiopia,Plateau State,Kassala,Kassala district,hospital,border region,"GPS location 6.8S, 39.2E",66 people killed,38 wounded,"displacing over 15,000 residents",destroying over 200 homes,in retaliation for previous attacks,after months of tensions
